observation_month,published_at,available_at,cape,source,source_url,source_sha256,downloaded_at
1983-03-01,2026-06-01T09:02:10,1983-03-15 00:00:00,9.232829705190523,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1983-03-01,2026-06-08T00:11:02,1983-03-15,9.23,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1983-04-01,2026-06-01T09:02:10,1983-04-15 00:00:00,9.53158128416041,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1983-04-01,2026-06-08T00:11:02,1983-04-15,9.53,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1983-05-01,2026-06-01T09:02:10,1983-05-13 00:00:00,9.874456504668396,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1983-05-01,2026-06-08T00:11:02,1983-05-13,9.87,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1983-06-01,2026-06-01T09:02:10,1983-06-15 00:00:00,10.00011790313002,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1983-06-01,2026-06-08T00:11:02,1983-06-15,10.0,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1983-07-01,2026-06-01T09:02:10,1983-07-15 00:00:00,10.014475995571022,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1983-07-01,2026-06-08T00:11:02,1983-07-15,10.01,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1983-08-01,2026-06-01T09:02:10,1983-08-15 00:00:00,9.728056935665206,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1983-08-01,2026-06-08T00:11:02,1983-08-15,9.73,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1983-09-01,2026-06-01T09:02:10,1983-09-15 00:00:00,9.984202458028776,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1983-09-01,2026-06-08T00:11:02,1983-09-15,9.98,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1983-10-01,2026-06-01T09:02:10,1983-10-14 00:00:00,10.003391799449624,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1983-10-01,2026-06-08T00:11:02,1983-10-14,10.0,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1983-11-01,2026-06-01T09:02:10,1983-11-15 00:00:00,9.853581649364278,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1983-11-01,2026-06-08T00:11:02,1983-11-15,9.85,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1983-12-01,2026-06-01T09:02:10,1983-12-15 00:00:00,9.81501090360867,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1983-12-01,2026-06-08T00:11:02,1983-12-15,9.82,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1984-01-01,2026-06-01T09:02:10,1984-01-13 00:00:00,9.894931809202534,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1984-01-01,2026-06-08T00:11:02,1984-01-13,9.89,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1984-02-01,2026-06-01T09:02:10,1984-02-15 00:00:00,9.32452964572798,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1984-02-01,2026-06-08T00:11:02,1984-02-15,9.32,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1984-03-01,2026-06-01T09:02:10,1984-03-15 00:00:00,9.326747066508243,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1984-03-01,2026-06-08T00:11:02,1984-03-15,9.33,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1984-04-01,2026-06-01T09:02:10,1984-04-13 00:00:00,9.305643404594822,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1984-04-01,2026-06-08T00:11:02,1984-04-13,9.31,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1984-05-01,2026-06-01T09:02:10,1984-05-15 00:00:00,9.231831816896046,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1984-05-01,2026-06-08T00:11:02,1984-05-15,9.23,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1984-06-01,2026-06-01T09:02:10,1984-06-15 00:00:00,9.010185512291006,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1984-06-01,2026-06-08T00:11:02,1984-06-15,9.01,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1984-07-01,2026-06-01T09:02:10,1984-07-13 00:00:00,8.868302214043299,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1984-07-01,2026-06-08T00:11:02,1984-07-13,8.87,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1984-08-01,2026-06-01T09:02:10,1984-08-15 00:00:00,9.623063257373168,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1984-08-01,2026-06-08T00:11:02,1984-08-15,9.62,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1984-09-01,2026-06-01T09:02:10,1984-09-14 00:00:00,9.68734131362808,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1984-09-01,2026-06-08T00:11:02,1984-09-14,9.69,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1984-10-01,2026-06-01T09:02:10,1984-10-15 00:00:00,9.595070703048505,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1984-10-01,2026-06-08T00:11:02,1984-10-15,9.6,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1984-11-01,2026-06-01T09:02:10,1984-11-15 00:00:00,9.691973221783089,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1984-11-01,2026-06-08T00:11:02,1984-11-15,9.69,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1984-12-01,2026-06-01T09:02:10,1984-12-14 00:00:00,9.59505480113346,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1984-12-01,2026-06-08T00:11:02,1984-12-14,9.6,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1985-01-01,2026-06-01T09:02:10,1985-01-15 00:00:00,9.997001177730452,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1985-01-01,2026-06-08T00:11:02,1985-01-15,10.0,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1985-02-01,2026-06-01T09:02:10,1985-02-15 00:00:00,10.49493517260708,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1985-02-01,2026-06-08T00:11:02,1985-02-15,10.49,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1985-03-01,2026-06-01T09:02:10,1985-03-15 00:00:00,10.37321721492473,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1985-03-01,2026-06-08T00:11:02,1985-03-15,10.37,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1985-04-01,2026-06-01T09:02:10,1985-04-15 00:00:00,10.39711871981682,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1985-04-01,2026-06-08T00:11:02,1985-04-15,10.4,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1985-05-01,2026-06-01T09:02:10,1985-05-15 00:00:00,10.608120467860097,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1985-05-01,2026-06-08T00:11:02,1985-05-15,10.61,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1985-06-01,2026-06-01T09:02:10,1985-06-14 00:00:00,10.810049845861217,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1985-06-01,2026-06-08T00:11:02,1985-06-14,10.81,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1985-07-01,2026-06-01T09:02:10,1985-07-15 00:00:00,10.997563956793382,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1985-07-01,2026-06-08T00:11:02,1985-07-15,11.0,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1985-08-01,2026-06-08T00:11:02,1985-08-15,10.74,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1985-08-01,2026-06-01T09:02:10,1985-08-15 00:00:00,10.738799808877284,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1985-09-01,2026-06-08T00:11:02,1985-09-13,10.47,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1985-09-01,2026-06-01T09:02:10,1985-09-13 00:00:00,10.47123466169755,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1985-10-01,2026-06-08T00:11:02,1985-10-15,10.55,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1985-10-01,2026-06-01T09:02:10,1985-10-15 00:00:00,10.552516982943748,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1985-11-01,2026-06-01T09:02:10,1985-11-15 00:00:00,11.164611128667469,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1985-11-01,2026-06-08T00:11:02,1985-11-15,11.16,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1985-12-01,2026-06-01T09:02:10,1985-12-13 00:00:00,11.690521474467593,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1985-12-01,2026-06-08T00:11:02,1985-12-13,11.69,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1986-01-01,2026-06-01T09:02:10,1986-01-15 00:00:00,11.715007584487983,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1986-01-01,2026-06-08T00:11:02,1986-01-15,11.72,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1986-02-01,2026-06-01T09:02:10,1986-02-14 00:00:00,12.38821909941812,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1986-02-01,2026-06-08T00:11:02,1986-02-14,12.39,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1986-03-01,2026-06-08T00:11:02,1986-03-14,13.19,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1986-03-01,2026-06-01T09:02:10,1986-03-14 00:00:00,13.189022981532718,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1986-04-01,2026-06-01T09:02:10,1986-04-15 00:00:00,13.552504172869476,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1986-04-01,2026-06-08T00:11:02,1986-04-15,13.55,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1986-05-01,2026-06-01T09:02:10,1986-05-15 00:00:00,13.560046199232335,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1986-05-01,2026-06-08T00:11:02,1986-05-15,13.56,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1986-06-01,2026-06-08T00:11:02,1986-06-13,13.89,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1986-06-01,2026-06-01T09:02:10,1986-06-13 00:00:00,13.888688626457116,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1986-07-01,2026-06-08T00:11:02,1986-07-15,13.62,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1986-07-01,2026-06-01T09:02:10,1986-07-15 00:00:00,13.619995534083808,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1986-08-01,2026-06-08T00:11:02,1986-08-15,13.89,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1986-08-01,2026-06-01T09:02:10,1986-08-15 00:00:00,13.887667550866055,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1986-09-01,2026-06-01T09:02:10,1986-09-15 00:00:00,13.467314312977132,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1986-09-01,2026-06-08T00:11:02,1986-09-15,13.47,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1986-10-01,2026-06-08T00:11:02,1986-10-15,13.43,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1986-10-01,2026-06-01T09:02:10,1986-10-15 00:00:00,13.425918860857362,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1986-11-01,2026-06-08T00:11:02,1986-11-14,13.87,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1986-11-01,2026-06-01T09:02:10,1986-11-14 00:00:00,13.872985596138603,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1986-12-01,2026-06-08T00:11:02,1986-12-15,14.09,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1986-12-01,2026-06-01T09:02:10,1986-12-15 00:00:00,14.085139814743314,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1987-01-01,2026-06-08T00:11:02,1987-01-15,14.92,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1987-01-01,2026-06-01T09:02:10,1987-01-15 00:00:00,14.92220810371895,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1987-02-01,2026-06-08T00:11:02,1987-02-13,15.82,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1987-02-01,2026-06-01T09:02:10,1987-02-13 00:00:00,15.822318142836457,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1987-03-01,2026-06-08T00:11:02,1987-03-13,16.43,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1987-03-01,2026-06-01T09:02:10,1987-03-13 00:00:00,16.433343976069928,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1987-04-01,2026-06-08T00:11:02,1987-04-15,16.2,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1987-04-01,2026-06-01T09:02:10,1987-04-15 00:00:00,16.19653445322088,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1987-05-01,2026-06-01T09:02:10,1987-05-15 00:00:00,16.160311952655743,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1987-05-01,2026-06-08T00:11:02,1987-05-15,16.16,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1987-06-01,2026-06-01T09:02:10,1987-06-15 00:00:00,16.825207307878724,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1987-06-01,2026-06-08T00:11:02,1987-06-15,16.83,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1987-07-01,2026-06-08T00:11:02,1987-07-15,17.31,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1987-07-01,2026-06-01T09:02:10,1987-07-15 00:00:00,17.306004390512225,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1987-08-01,2026-06-08T00:11:02,1987-08-14,18.33,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1987-08-01,2026-06-01T09:02:10,1987-08-14 00:00:00,18.32690724585634,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1987-09-01,2026-06-01T09:02:10,1987-09-15 00:00:00,17.67562044993822,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1987-09-01,2026-06-08T00:11:02,1987-09-15,17.68,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1987-10-01,2026-06-01T09:02:10,1987-10-15 00:00:00,15.530055563627316,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1987-10-01,2026-06-08T00:11:02,1987-10-15,15.53,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1987-11-01,2026-06-01T09:02:10,1987-11-13 00:00:00,13.590885143189084,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1987-11-01,2026-06-08T00:11:02,1987-11-13,13.59,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1987-12-01,2026-06-01T09:02:10,1987-12-15 00:00:00,13.389028514426965,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1987-12-01,2026-06-08T00:11:02,1987-12-15,13.39,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1988-01-01,2026-06-08T00:11:02,1988-01-15,13.9,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1988-01-01,2026-06-01T09:02:10,1988-01-15 00:00:00,13.898336683569138,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1988-02-01,2026-06-08T00:11:02,1988-02-15,14.3,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1988-02-01,2026-06-01T09:02:10,1988-02-15 00:00:00,14.298270962469523,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1988-03-01,2026-06-08T00:11:02,1988-03-15,14.67,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1988-03-01,2026-06-01T09:02:10,1988-03-15 00:00:00,14.668946811103458,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1988-04-01,2026-06-01T09:02:10,1988-04-15 00:00:00,14.433316420838946,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1988-04-01,2026-06-08T00:11:02,1988-04-15,14.43,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1988-05-01,2026-06-01T09:02:10,1988-05-13 00:00:00,14.031891348027774,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1988-05-01,2026-06-08T00:11:02,1988-05-13,14.03,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1988-06-01,2026-06-08T00:11:02,1988-06-15,14.77,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1988-06-01,2026-06-01T09:02:10,1988-06-15 00:00:00,14.76646864787962,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1988-07-01,2026-06-08T00:11:02,1988-07-15,14.61,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1988-07-01,2026-06-01T09:02:10,1988-07-15 00:00:00,14.6083157175221,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1988-08-01,2026-06-08T00:11:02,1988-08-15,14.24,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1988-08-01,2026-06-01T09:02:10,1988-08-15 00:00:00,14.244946310675653,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1988-09-01,2026-06-01T09:02:10,1988-09-15 00:00:00,14.369428776140165,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1988-09-01,2026-06-08T00:11:02,1988-09-15,14.37,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1988-10-01,2026-06-08T00:11:02,1988-10-14,14.81,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
