date,strategy_value,benchmark_value,strategy_flow,benchmark_flow,cash,cash_pct,spy_weight_actual,qqq_weight_actual,equity_exposure,multiplier,target_spy_weight,target_qqq_weight,regime,reason,cape,vix,rsi14,spy_close,qqq_close
2024-04-12,513187.0835984985,512792.4801416168,0.0,0.0,1000.0,0.0019486071102724181,0.4453515661250349,0.5526998267646926,0.9980513928897276,1.0,0.55,0.45,elevated,CAPE=33.0:elevated,33.03,17.31,44.99379317768588,510.85,438.27
2024-04-15,505657.6453776106,505349.0477364707,0.0,0.0,1000.0,0.0019776226249940882,0.44632051715118937,0.5517018602238165,0.9980223773750059,1.0,0.55,0.45,elevated,CAPE=33.0:elevated,33.03,19.23,38.786158691657725,504.45,431.06
2024-04-16,505271.9345898129,504917.10401579906,0.0,0.0,1000.0,0.0019791322880654645,0.44584661938115644,0.5521742483307782,0.9980208677119345,1.0,0.55,0.45,elevated,CAPE=33.0:elevated,33.03,18.4,37.975076760368154,503.53,431.1
2024-04-17,500534.5625642522,500323.36044345493,0.0,0.0,1000.0,0.0019978640333586013,0.44740279978557546,0.5505993361810659,0.9980021359666414,1.0,0.55,0.45,elevated,CAPE=33.0:elevated,33.03,18.21,35.39328090296986,500.55,425.84
2024-04-18,500498.11095987,500369.8637516801,2000.0,2000.0,1000.0,0.0019980095391012977,0.44870919408364734,0.5492927963772514,0.9980019904608987,1.0,0.55,0.45,elevated,CAPE=33.0:elevated,33.03,18.0,34.51971419490461,499.52,423.41
2024-04-19,492850.04229223466,492988.6697549714,0.0,0.0,1000.0,0.0020290147391466623,0.45169500262613926,0.5462759826347141,0.9979709852608534,1.0,0.55,0.45,elevated,CAPE=33.0:elevated,33.03,18.71,31.028547068595657,495.16,414.65
2024-04-22,497607.7426719673,497737.8086706409,0.0,0.0,1000.0,0.002009615032576411,0.45149623348959894,0.5464941514778247,0.9979903849674235,1.0,0.55,0.45,elevated,CAPE=33.0:elevated,33.03,16.94,38.08173219744644,499.72,418.82
2024-04-23,504331.921833609,504406.02188160433,0.0,0.0,1000.0,0.001982821147557508,0.45076281602833906,0.5472543628241033,0.9980171788524425,1.0,0.55,0.45,elevated,CAPE=33.0:elevated,33.03,15.69,45.838505232649005,505.65,425.07
2024-04-24,505159.0123979832,505143.6203353844,0.0,0.0,1000.0,0.0019795746991685113,0.449811189441332,0.5482092358594994,0.9980204253008315,1.0,0.55,0.45,elevated,CAPE=33.0:elevated,33.03,15.97,45.589579893336285,505.41,426.51
2024-04-25,504955.2463142898,504959.9471499217,2000.0,2000.0,1000.0,0.001980373522800452,0.4504583708840604,0.5475612555931392,0.9980196264771996,1.0,0.55,0.45,elevated,CAPE=33.0:elevated,33.03,15.37,43.551969575062586,503.49,424.45
2024-04-26,511376.966895047,511254.72042240447,0.0,0.0,1000.0,0.0019555045782991554,0.44901564204337024,0.5490288533783305,0.9980444954217008,1.0,0.55,0.45,elevated,CAPE=33.0:elevated,33.03,15.03,49.581051172325836,508.26,431.0
2024-04-29,513330.131289264,513198.9261030129,0.0,0.0,1000.0,0.0019480640995852535,0.4488913231178801,0.5491606127825346,0.9980519359004147,1.0,0.55,0.45,elevated,CAPE=33.0:elevated,33.03,14.67,51.67845469124189,510.06,432.75
2024-04-30,504364.27306738775,504289.7116814055,0.0,0.0,1000.0,0.0019826939642618,0.4496336440001701,0.5483836620355681,0.9980173060357382,1.0,0.55,0.45,elevated,CAPE=33.0:elevated,33.03,15.65,43.025943876318266,501.98,424.59
2024-05-01,501628.039064472,501641.74226187414,0.0,0.0,1000.0,0.0019935089790135804,0.45061827582199804,0.5473882151989884,0.9980064910209864,1.0,0.55,0.45,elevated,CAPE=33.8:elevated,33.78,15.39,41.515838100259806,500.35,421.52
2024-05-02,509243.94256627193,509189.56274212926,2000.0,2000.0,1000.0,0.001963695424555516,0.4501877649612625,0.547848539614182,0.9980363045754445,1.0,0.55,0.45,elevated,CAPE=33.8:elevated,33.78,14.68,47.24134104392923,505.03,426.9
2024-05-03,517692.8516053441,517473.50355903804,0.0,0.0,1000.0,0.0019316473018683596,0.4483297030539318,0.5497386496441998,0.9980683526981317,1.0,0.55,0.45,elevated,CAPE=33.8:elevated,33.78,13.49,53.76194854253335,511.29,435.48
2024-05-06,523206.9765242769,522981.0283799124,0.0,0.0,1000.0,0.001911289498934271,0.44818574262090066,0.549902967880165,0.9980887105010657,1.0,0.55,0.45,elevated,CAPE=33.8:elevated,33.78,13.49,58.42886924371035,516.57,440.25
2024-05-07,523511.47120661254,523308.7175272681,0.0,0.0,1000.0,0.001910177818444275,0.4484193152785213,0.5496705069030344,0.9980898221815557,1.0,0.55,0.45,elevated,CAPE=33.8:elevated,33.78,13.23,58.9110189270184,517.14,440.32
2024-05-08,523364.25268681743,523177.83343745745,0.0,0.0,1000.0,0.0019107151374329777,0.448588820231781,0.5495004646307861,0.998089284862567,1.0,0.55,0.45,elevated,CAPE=33.8:elevated,33.78,13.0,58.95598859486305,517.19,440.06
2024-05-09,527341.3872644601,527244.3125624028,2000.0,2000.0,1000.0,0.0018963047925887582,0.44985366563682344,0.5482500295705879,0.9981036952074113,1.0,0.55,0.45,elevated,CAPE=33.8:elevated,33.78,12.69,61.649948934337765,520.17,441.02
2024-05-10,528328.7266050967,528207.5637828612,0.0,0.0,1000.0,0.0018927609831586112,0.44959132716503064,0.5485159118518107,0.9981072390168414,1.0,0.55,0.45,elevated,CAPE=33.8:elevated,33.78,12.55,62.249882183058915,520.84,442.06
2024-05-13,529029.3213751845,528856.8813780182,0.0,0.0,1000.0,0.0018902543953528918,0.44905627659773645,0.5490534690069105,0.9981097456046472,1.0,0.55,0.45,elevated,CAPE=33.8:elevated,33.78,13.6,62.31621057583798,520.91,443.08
2024-05-14,531987.6394215309,531775.2785941698,0.0,0.0,1000.0,0.0018797429223870188,0.4486079986343093,0.5495122584433038,0.998120257077613,1.0,0.55,0.45,elevated,CAPE=33.8:elevated,33.78,13.42,64.60302961505565,523.3,445.93
2024-05-15,539512.1308788382,539232.0458667246,0.0,0.0,1000.0,0.0018535264413258885,0.44782894926945893,0.5503175242892153,0.9981464735586741,1.0,0.55,0.45,elevated,CAPE=33.8:elevated,33.78,12.45,69.93096042153567,529.78,452.9
2024-05-16,540408.9153362683,540126.7165707978,2000.0,2000.0,1000.0,0.0018504505969849743,0.4481983793775525,0.5499511700254626,0.998149549403015,1.0,0.55,0.45,elevated,CAPE=33.8:elevated,33.78,12.42,68.07480197627913,528.69,451.98
2024-05-17,540612.4359631637,540377.6108426458,0.0,0.0,1000.0,0.001849753970639584,0.4486736987379151,0.5494765472914453,0.9981502460293604,1.0,0.55,0.45,elevated,CAPE=33.8:elevated,33.78,11.99,68.6986522472895,529.45,451.76
2024-05-20,542963.1731599375,542589.1212598875,0.0,0.0,1000.0,0.001841745535300671,0.44724588044933045,0.5509123740153689,0.9981582544646993,1.0,0.55,0.45,elevated,CAPE=33.8:elevated,33.78,12.15,69.21857216554127,530.06,454.91
2024-05-21,544143.9638794101,543783.4726437118,0.0,0.0,1000.0,0.00183774895318257,0.44736987203536727,0.5507923790114502,0.9981622510468174,1.0,0.45,0.55,elevated,CAPE=33.8:elevated,33.78,11.86,70.34892007215946,531.36,455.8
2024-05-22,543383.8408892987,542956.373297683,0.0,0.0,1000.0,0.0018403197238316953,0.44670572355677224,0.551453956719396,0.9981596802761683,1.0,0.55,0.45,elevated,CAPE=33.8:elevated,33.78,12.29,67.22027415854586,529.83,455.71
2024-05-23,542259.8924437079,541760.1146419917,2000.0,2000.0,1000.0,0.0018441341761299636,0.4460192428081069,0.552136623015763,0.9981558658238701,1.0,0.45,0.55,elevated,CAPE=33.8:elevated,33.78,12.77,59.95684106845725,525.96,453.66
2024-05-24,546691.4086977427,546126.0086633484,0.0,0.0,1000.0,0.0018291855040891718,0.44533093426371984,0.5528398802321911,0.9981708144959108,1.0,0.45,0.55,elevated,CAPE=33.8:elevated,33.78,11.93,63.75001260486267,529.44,457.95
2024-05-28,548003.296536388,547362.7628366027,0.0,0.0,1000.0,0.0018248065409832786,0.44457531325530897,0.5535998802037078,0.9981751934590167,1.0,0.45,0.55,elevated,CAPE=33.8:elevated,33.78,12.92,64.1389718090472,529.81,459.68
2024-05-29,544158.9841601424,543517.0614645041,0.0,0.0,1000.0,0.0018376982262700392,0.44458096165766103,0.553581340116069,0.99816230177373,1.0,0.45,0.55,elevated,CAPE=33.8:elevated,33.78,14.28,57.47913914564511,526.1,456.44
2024-05-30,541323.8880767301,540779.2185239821,2000.0,2000.0,1000.0,0.0018473228727313338,0.4459737177991851,0.5521789593280837,0.9981526771272686,1.0,0.55,0.45,elevated,CAPE=33.8:elevated,33.78,14.47,52.008342895169406,522.61,451.55
2024-05-31,542966.6928398969,542690.0645622638,0.0,0.0,1000.0,0.0018417335965299575,0.4486740725974935,0.5494841938059765,0.99815826640347,1.0,0.55,0.45,elevated,CAPE=33.8:elevated,33.78,12.92,57.894660222318066,527.37,450.71
2024-06-03,544767.2696713812,544381.8694811901,0.0,0.0,1000.0,0.0018356462579024394,0.44755572991626175,0.5506086238258359,0.9981643537420976,1.0,0.55,0.45,elevated,CAPE=34.8:elevated,34.81,13.11,58.391149449591104,527.8,453.13
2024-06-04,545860.6456274911,545436.8516987198,0.0,0.0,1000.0,0.001831969401000608,0.4471585587976881,0.5510094718013113,0.9981680305989994,1.0,0.45,0.55,elevated,CAPE=34.8:elevated,34.81,13.16,59.103714885983365,528.39,454.37
2024-06-05,554825.1959746712,554207.9237196273,0.0,0.0,1000.0,0.0018023694800725163,0.44516230659019823,0.5530353239297292,0.9981976305199275,1.0,0.45,0.55,elevated,CAPE=34.8:elevated,34.81,12.63,65.81449939873272,534.67,463.53
2024-06-06,556711.6630744485,556102.4468624284,2000.0,2000.0,1000.0,0.0017962619904125685,0.4452597475536459,0.5529439904559414,0.9982037380095874,1.0,0.45,0.55,elevated,CAPE=34.8:elevated,34.81,12.58,65.7959848187136,534.66,463.37
2024-06-07,556137.9322668539,555520.0381435321,0.0,0.0,1000.0,0.0017981150753805552,0.4451772204174583,0.5530246645071611,0.9982018849246195,1.0,0.45,0.55,elevated,CAPE=34.8:elevated,34.81,12.22,64.52535017290384,534.01,462.96
2024-06-10,558145.2083321641,557504.9809505646,0.0,0.0,1000.0,0.0017916484546882981,0.44494678985956965,0.553261561685742,0.9982083515453117,1.0,0.45,0.55,elevated,CAPE=34.8:elevated,34.81,12.74,66.30425080351263,535.66,464.83
2024-06-11,560862.4946621539,560112.3629921699,0.0,0.0,1000.0,0.001782968213273681,0.4438574450268562,0.5543595867598702,0.9982170317867263,1.0,0.45,0.55,elevated,CAPE=34.8:elevated,34.81,12.85,67.66927233139643,536.95,468.02
2024-06-12,566979.4171595861,566109.0355711512,0.0,0.0,1000.0,0.001763732456126415,0.442674934664833,0.5555613328790406,0.9982362675438736,1.0,0.45,0.55,elevated,CAPE=34.8:elevated,34.81,12.04,71.8653159046134,541.36,474.15
2024-06-13,571189.0943563001,570232.557904976,2000.0,2000.0,1000.0,0.0017507337060189273,0.441870440591399,0.5563788257025821,0.998249266293981,1.0,0.45,0.55,elevated,CAPE=34.8:elevated,34.81,11.94,72.8047998466032,542.45,476.72
2024-06-14,572989.2217458877,571915.6312060994,0.0,0.0,1000.0,0.0017452335263009283,0.4407502093719523,0.5575045571017468,0.998254766473699,1.0,0.45,0.55,elevated,CAPE=34.8:elevated,34.81,12.66,73.09769283196401,542.78,479.19
2024-06-17,578912.373445235,577727.7694837175,0.0,0.0,1000.0,0.0017273771400821507,0.43971271687942265,0.5585599059804952,0.9982726228599178,1.0,0.45,0.55,elevated,CAPE=34.8:elevated,34.81,12.75,76.64395263098231,547.1,485.06
2024-06-18,579659.1087982907,578532.167021541,0.0,0.0,1000.0,0.0017251518777529969,0.4402619902260707,0.5580128578961763,0.998274848122247,1.0,0.45,0.55,elevated,CAPE=34.8:elevated,34.81,12.3,77.66418379599268,548.49,485.21
2024-06-20,578469.6311332256,577473.1073260242,2000.0,2000.0,1000.0,0.001728699219768882,0.44152232154541415,0.556748979234817,0.9982713007802311,1.0,0.45,0.55,elevated,CAPE=34.8:elevated,34.81,13.28,73.93588536779139,547.0,481.47
2024-06-21,576444.0911571165,575398.9368962734,0.0,0.0,1000.0,0.0017347736152393634,0.4410568490709675,0.5572083773137932,0.9982652263847607,1.0,0.45,0.55,elevated,CAPE=34.8:elevated,34.81,13.2,68.05618434000846,544.51,480.18
2024-06-24,571456.9865973406,570663.1722709334,0.0,0.0,1000.0,0.0017499129828727057,0.4434597275671692,0.5547903594499579,0.9982500870171273,1.0,0.45,0.55,elevated,CAPE=34.8:elevated,34.81,13.33,64.15082657749355,542.74,473.96
2024-06-25,576058.3749489503,575071.5399771084,0.0,0.0,1000.0,0.0017359351820700794,0.4416115469415223,0.5566525178764077,0.99826406481793,1.0,0.45,0.55,elevated,CAPE=34.8:elevated,34.81,12.84,66.58887345206563,544.83,479.38
2024-06-26,577038.1086392289,576030.1724928566,0.0,0.0,1000.0,0.001732987795828944,0.44141198714722235,0.5568550250569487,0.998267012204171,1.0,0.45,0.55,elevated,CAPE=34.8:elevated,34.81,12.55,67.36650488098923,545.51,480.37
2024-06-27,580266.1172757382,579232.1444937241,2000.0,2000.0,1000.0,0.0017233472198839544,0.4411971248006783,0.5570795279794378,0.998276652780116,1.0,0.45,0.55,elevated,CAPE=34.8:elevated,34.81,12.24,68.36919593314938,546.37,481.61
2024-06-28,577580.7068313975,576579.6024122245,0.0,0.0,1000.0,0.0017313597704569997,0.4415042216325505,0.5567644185969924,0.998268640229543,1.0,0.45,0.55,elevated,CAPE=34.8:elevated,34.81,12.44,63.14558044417566,544.22,479.11
2024-07-01,579991.5623220436,578891.7378785973,0.0,0.0,1000.0,0.0017241630136762996,0.44057385255319803,0.5577019844331256,0.9982758369863237,0.75,0.55,0.45,expensive,CAPE=35.5:expensive; trend_confirmed_min_0_75x,35.48,12.22,64.66031873148384,545.34,481.92
2024-07-02,585107.4568076972,583908.6322405611,0.0,0.0,1000.0,0.0017090877724511078,0.4396607157696457,0.5586301964579031,0.9982909122275488,0.75,0.55,0.45,expensive,CAPE=35.5:expensive; trend_confirmed_min_0_75x,35.48,12.03,69.13666437985417,549.01,486.98
2024-07-03,588980.5024745798,587678.6730739789,0.0,0.0,1000.0,0.0016978490727596871,0.4387186925076716,0.5595834584195687,0.9983021509272403,0.75,0.55,0.45,expensive,CAPE=35.5:expensive; overbought_expensive_soft_cap:RSI=71.7; trend_confirmed_min_0_75x,35.48,12.09,71.71262020249819,551.46,491.04
2024-07-05,595904.82013983,594476.6474611085,2000.0,2000.0,1500.0,0.002517180511558914,0.43750370413089656,0.5599791153575444,0.9974828194884411,0.75,0.55,0.45,expensive,CAPE=35.5:expensive; overbought_expensive_soft_cap:RSI=74.7; trend_confirmed_min_0_75x,35.48,12.48,74.66798444321762,554.64,496.16
2024-07-08,596999.267877328,595538.6975430301,0.0,0.0,1500.0,0.0025125658953206982,0.4372055620702023,0.5602818720344771,0.9974874341046793,0.75,0.55,0.45,expensive,CAPE=35.5:expensive; overbought_expensive_soft_cap:RSI=75.2; trend_confirmed_min_0_75x,35.48,12.37,75.22890459388879,555.28,497.34
2024-07-09,597542.2949576206,596084.6317412141,0.0,0.0,1500.0,0.0025102825568295286,0.4372330321266466,0.5602566853165238,0.9974897174431705,0.75,0.55,0.45,expensive,CAPE=35.5:expensive; overbought_expensive_soft_cap:RSI=75.7; trend_confirmed_min_0_75x,35.48,12.51,75.71747108791801,555.82,497.77
2024-07-10,603618.1439386366,602146.7616566145,0.0,0.0,1500.0,0.0024850147648187476,0.4371149662560415,0.5604000189791396,0.9975149852351812,0.75,0.55,0.45,expensive,CAPE=35.5:expensive; overbought_expensive_soft_cap:RSI=80.0; trend_confirmed_min_0_75x,35.48,12.85,80.03635817603114,561.32,502.96
2024-07-11,595922.5666497666,594808.0578767951,2000.0,2000.0,2000.0,0.0033561407335920414,0.4403243677176872,0.5563194915487208,0.996643859266408,0.75,0.55,0.45,expensive,CAPE=35.5:expensive; trend_confirmed_min_0_75x,35.48,12.92,68.4916509000461,556.48,491.93
2024-07-12,599525.2907156146,598427.6073920714,0.0,0.0,2000.0,0.0033359726953515662,0.44043898683887917,0.5562250404657693,0.9966640273046484,0.75,0.55,0.45,expensive,CAPE=35.5:expensive; overbought_expensive_soft_cap:RSI=71.7; trend_confirmed_min_0_75x,35.48,12.46,71.68177826615732,559.99,494.82
2024-07-15,601147.771705526,600054.1951897424,0.0,0.0,2000.0,0.0033269689985305404,0.44045821412598035,0.5562148168754891,0.9966730310014694,0.75,0.55,0.45,expensive,CAPE=35.5:expensive; overbought_expensive_soft_cap:RSI=73.0; trend_confirmed_min_0_75x,35.48,13.12,72.97464019374277,561.53,496.15
2024-07-16,602846.0253717043,601903.1665901043,0.0,0.0,2000.0,0.0033175967259083034,0.44182207542879737,0.5548603278452944,0.9966824032740917,0.75,0.55,0.45,expensive,CAPE=35.5:expensive; overbought_expensive_soft_cap:RSI=75.6; trend_confirmed_min_0_75x,35.48,13.19,75.57173058601771,564.86,496.34
2024-07-17,589292.4063812806,588736.6325466223,0.0,0.0,2000.0,0.0033939008518395386,0.4456465587444505,0.55095954040371,0.9966060991481605,0.75,0.55,0.45,expensive,CAPE=35.5:expensive; trend_confirmed_min_0_75x,35.48,14.48,60.64468230211748,556.94,481.77
2024-07-18,587735.4446767437,587092.7118163947,2000.0,2000.0,2500.0,0.004253614483596455,0.44479490295407875,0.5509514825623247,0.9957463855164036,0.75,0.55,0.45,expensive,CAPE=35.5:expensive; trend_confirmed_min_0_75x,35.48,15.93,54.39217424298422,552.66,479.49
2024-07-19,583129.2945634222,582529.7946127823,0.0,0.0,2500.0,0.004287213870590573,0.4453313056262992,0.5503814805031103,0.9957127861294094,0.75,0.55,0.45,expensive,CAPE=35.5:expensive; trend_confirmed_min_0_75x,35.48,16.52,49.66383363123211,548.99,475.24
2024-07-22,590587.9457909614,589894.3754084505,0.0,0.0,2500.0,0.004233069804111571,0.444240439951687,0.5515264902442014,0.9957669301958885,0.75,0.55,0.45,expensive,CAPE=35.5:expensive; trend_confirmed_min_0_75x,35.48,14.91,56.01446959092452,554.65,482.32
2024-07-23,589028.3544073533,588381.133903523,0.0,0.0,2500.0,0.004244277854018347,0.44471800988477656,0.551037712261205,0.9957557221459816,0.75,0.55,0.45,expensive,CAPE=35.5:expensive; trend_confirmed_min_0_75x,35.48,14.72,54.86856569956032,553.78,480.62
2024-07-24,571449.2171109451,571090.936057202,0.0,0.0,2500.0,0.004374841937205126,0.44801016813371836,0.5476149899290764,0.9956251580627948,0.75,0.55,0.45,expensive,CAPE=35.5:expensive; trend_confirmed_min_0_75x,35.48,18.04,41.63641469676528,541.23,463.38
2024-07-25,568662.1045169266,568432.4405480851,2000.0,2000.0,3000.0,0.005275540564723358,0.4493088095157151,0.5454156499195616,0.9947244594352767,0.75,0.55,0.45,expensive,CAPE=35.5:expensive; trend_confirmed_min_0_75x,35.48,18.46,39.34059473483361,538.41,458.27
2024-07-26,574704.6289787458,574528.2302345827,0.0,0.0,3000.0,0.005220072796927043,0.4495639044106247,0.5452160227924483,0.994779927203073,0.75,0.55,0.45,expensive,CAPE=35.5:expensive; trend_confirmed_min_0_75x,35.48,16.39,46.17500977506205,544.44,462.97
2024-07-29,575485.9105744814,575277.34097619,0.0,0.0,3000.0,0.005212986008650041,0.44921745185970097,0.545569562131649,0.9947870139913499,0.75,0.55,0.45,expensive,CAPE=35.5:expensive; trend_confirmed_min_0_75x,35.48,16.6,46.519373216355426,544.76,463.9
2024-07-30,569864.923082656,569848.9147627903,0.0,0.0,3000.0,0.005264405437996866,0.4513500190417021,0.5433855755203012,0.9947355945620031,0.75,0.65,0.35,expensive,CAPE=35.5:expensive,35.48,17.69,43.90997672803126,542.0,457.53
2024-07-31,583209.6225324417,582928.2814721188,0.0,0.0,3000.0,0.005143948049027811,0.44819111175486703,0.5466649401961051,0.9948560519509722,0.75,0.55,0.45,expensive,CAPE=35.5:expensive; trend_confirmed_min_0_75x,35.48,16.36,52.977058307593495,550.81,471.07
2024-08-01,573783.5574868381,573706.6715468084,2000.0,2000.0,3500.0,0.006099861096281564,0.45053854030069007,0.5433615986030284,0.9939001389037184,0.75,0.55,0.45,expensive,CAPE=35.1:expensive; trend_confirmed_min_0_75x,35.08,18.59,45.902185388524344,543.01,459.66
2024-08-02,561570.5873843778,561549.2472192998,0.0,0.0,3500.0,0.006232520147292467,0.4517660448709662,0.5420014349817412,0.9937674798527075,0.75,0.65,0.35,expensive,CAPE=35.1:expensive,35.08,23.39,38.689945572658495,532.9,448.75
2024-08-05,545106.7521527625,544999.8613209238,0.0,0.0,3500.0,0.006420760678853504,0.45185625002655744,0.5417229892945891,0.9935792393211464,1.5,0.65,0.35,expensive,"CAPE=35.1:expensive; panic_override:VIX=38.6,RSI=30.7,DD=-8.4%",35.08,38.57,30.712305179951727,517.38,435.37
2024-08-06,550199.2017777006,550116.1843742793,0.0,0.0,3500.0,0.0063613323841464255,0.4518013718125584,0.5418372958032953,0.9936386676158536,0.5,0.65,0.35,expensive,CAPE=35.1:expensive; high_vix_cap:VIX=27.7,35.08,27.71,35.13892118910066,522.15,439.53
2024-08-07,545309.1638597865,545295.7255647664,0.0,0.0,3500.0,0.006418377375554142,0.452806005888839,0.5407756167356067,0.9935816226244458,0.75,0.65,0.35,expensive,CAPE=35.1:expensive,35.08,27.85,33.45482744312487,518.66,434.77
2024-08-08,562035.9552433637,561937.5713302209,2000.0,2000.0,4000.0,0.007116982397092343,0.4512182847906124,0.5416647328122952,0.9928830176029076,0.75,0.65,0.35,expensive,CAPE=35.1:expensive,35.08,23.79,43.47738432943305,530.65,448.07
2024-08-09,564744.1367519163,564644.8744792271,0.0,0.0,4000.0,0.007082853525502188,0.4510346961314795,0.5418824503430182,0.9929171464744978,0.75,0.65,0.35,expensive,CAPE=35.1:expensive,35.08,20.37,45.21171164728304,532.99,450.41
2024-08-12,565537.0037561042,565403.3719668572,0.0,0.0,4000.0,0.007072923563680824,0.4506389717064154,0.5422881047299037,0.9929270764363192,0.75,0.65,0.35,expensive,CAPE=35.1:expensive,35.08,20.71,45.427490854514495,533.27,451.38
2024-08-13,577337.9280862777,577080.3339990379,0.0,0.0,4000.0,0.006928351326681309,0.44868739465787716,0.5443842540154414,0.9930716486733187,0.75,0.55,0.45,expensive,CAPE=35.1:expensive; trend_confirmed_min_0_75x,35.08,18.12,51.82706679098267,542.04,462.58
2024-08-14,578257.063062612,578076.2944673602,0.0,0.0,4000.0,0.006917338767666538,0.44938745570064387,0.5436952055316895,0.9930826612323335,0.75,0.65,0.35,expensive,CAPE=35.1:expensive,35.08,16.19,52.98476948673365,543.75,462.73
2024-08-15,592651.5095991842,592348.8017681451,2000.0,2000.0,4500.0,0.007592995085836182,0.4473781199500252,0.5450288849641387,0.9924070049141638,0.75,0.55,0.45,expensive,CAPE=35.1:expensive; trend_confirmed_min_0_75x,35.08,15.23,58.79681758782755,553.07,474.42
2024-08-16,593661.282916335,593390.2035480004,0.0,0.0,4500.0,0.0075800799706761185,0.4476184927782436,0.5448014272510803,0.9924199200293239,0.75,0.55,0.45,expensive,CAPE=35.1:expensive; trend_confirmed_min_0_75x,35.08,14.8,59.513929137500064,554.31,475.03
2024-08-19,600450.6273932455,600136.8222903981,0.0,0.0,4500.0,0.007494371384931325,0.44678871677377135,0.5457169118412972,0.9925056286150686,0.75,0.55,0.45,expensive,CAPE=35.1:expensive; trend_confirmed_min_0_75x,35.08,14.65,62.516766893953076,559.61,481.27
2024-08-20,599326.7118089204,599017.2357814431,0.0,0.0,4500.0,0.007508425557101996,0.44689867819350954,0.5455928962493886,0.992491574442898,0.75,0.55,0.45,expensive,CAPE=35.1:expensive; trend_confirmed_min_0_75x,35.08,15.88,61.670987028241306,558.7,480.26
2024-08-21,601772.2710826882,601448.322417645,0.0,0.0,4500.0,0.007477911855100523,0.4466120620013131,0.5459100261435864,0.9925220881448995,0.75,0.55,0.45,expensive,CAPE=35.1:expensive; trend_confirmed_min_0_75x,35.08,16.27,62.814085945076314,560.62,482.5
2024-08-22,596452.124225308,596283.8446417581,2000.0,2000.0,5000.0,0.008382902494469557,0.4486914219670261,0.5429256755385042,0.9916170975055304,0.75,0.65,0.35,expensive,CAPE=35.1:expensive,35.08,17.55,58.50777033002089,556.22,474.85
2024-08-23,602807.7953330255,602685.8368869774,0.0,0.0,5000.0,0.008294517819295475,0.4486778802405391,0.5430276019401653,0.9917054821807045,0.75,0.65,0.35,expensive,CAPE=35.1:expensive,35.08,15.86,62.25121389698134,562.13,480.0
2024-08-26,598985.1216992249,599020.2071907581,0.0,0.0,5000.0,0.008347452747767424,0.45046492570805163,0.5411876215441809,0.9916525472522326,0.75,0.65,0.35,expensive,CAPE=35.1:expensive,35.08,16.15,60.90940437108909,560.79,475.34
2024-08-27,600323.9886084525,600329.174453028,0.0,0.0,5000.0,0.008328835920067047,0.4500774178407509,0.541593746239182,0.9916711640799329,0.75,0.65,0.35,expensive,CAPE=35.1:expensive,35.08,15.43,61.42395879129529,561.56,476.76
2024-08-28,595066.0441814912,595168.9392410888,0.0,0.0,5000.0,0.008402428686512371,0.45141835561769195,0.5401792156957957,0.9915975713134876,0.75,0.65,0.35,expensive,CAPE=35.1:expensive,35.08,17.11,57.946229555956755,558.3,471.35
2024-08-29,596617.2983968015,596755.0289152141,2000.0,2000.0,5500.0,0.009218639846312385,0.4519167155662115,0.5388646445874762,0.9907813601536876,0.75,0.65,0.35,expensive,CAPE=35.1:expensive,35.08,15.65,57.98552064229987,558.35,470.66
2024-08-30,603023.1486445393,603162.2294579708,0.0,0.0,5500.0,0.009120711223711338,0.4513842153068744,0.5394950734694142,0.9908792887762886,0.75,0.65,0.35,expensive,CAPE=35.1:expensive,35.08,15.0,62.05539516053883,563.68,476.27
2024-09-03,587544.369821173,587786.2190499485,0.0,0.0,5500.0,0.009360995156287513,0.45374209459102877,0.5368969102526837,0.9906390048437125,0.75,0.65,0.35,expensive,CAPE=35.7:expensive,35.7,20.72,50.573350678479045,552.08,461.81
2024-09-04,586179.015014594,586421.0776118204,0.0,0.0,5500.0,0.00938279921171021,0.45386808658017486,0.536749114208115,0.9906172007882897,0.75,0.65,0.35,expensive,CAPE=35.7:expensive,35.7,21.32,49.61037063118079,550.95,460.61
2024-09-05,587823.4152868614,587977.9487326688,2000.0,2000.0,6000.0,0.010207146983200667,0.45315379863160415,0.5366390543851951,0.9897928530167993,0.75,0.65,0.35,expensive,CAPE=35.7:expensive,35.7,19.9,48.43264325465552,549.61,461.04
2024-09-06,574890.2874790992,575152.13033133,0.0,0.0,6000.0,0.010436773990929767,0.455550053658243,0.5340131723508272,0.9895632260090702,0.75,0.65,0.35,expensive,CAPE=35.7:expensive,35.7,22.38,41.16743987241577,540.36,448.69
2024-09-09,581770.3872271066,582068.0519531567,0.0,0.0,6000.0,0.01031334721005277,0.455202782518511,0.5344838702714364,0.9896866527899473,0.75,0.65,0.35,expensive,CAPE=35.7:expensive,35.7,19.45,46.789614552366835,546.41,454.46
2024-09-10,585797.5693936775,586020.6563580374,0.0,0.0,6000.0,0.01024244604874381,0.4540424979812728,0.5357150559699835,0.9897575539512562,0.75,0.65,0.35,expensive,CAPE=35.7:expensive,35.7,19.08,48.86001086170826,548.79,458.66
2024-09-11,595340.9589948533,595386.4938462578,0.0,0.0,6000.0,0.010078258364971442,0.45134746379141494,0.5385742778436137,0.9899217416350286,0.75,0.65,0.35,expensive,CAPE=35.7:expensive,35.7,17.69,53.471993334515645,554.42,468.62
